Year,Age,Gender,log_Mu
1997.0,52.0,0.0,-5.526473459685791
1997.0,54.0,0.0,-5.378010135457285
1997.0,65.0,0.0,-4.352700869292055
1997.0,69.0,0.0,-4.015496413904422
1997.0,83.0,0.0,-2.6354877083009947
1997.0,93.0,0.0,-1.5534073566091746
1997.0,97.0,0.0,-1.194880927647718
1998.0,40.0,0.0,-6.574860863708808
1998.0,60.0,0.0,-4.828438745115452
1998.0,70.0,0.0,-3.934728842963784
1998.0,75.0,0.0,-3.5000458137047588
1998.0,79.0,0.0,-3.11029051445476
1998.0,97.0,0.0,-1.176591127584719
1999.0,32.0,0.0,-7.2170015293497585
1999.0,35.0,0.0,-6.985716820451849
1999.0,40.0,0.0,-6.57917121520993
1999.0,66.0,0.0,-4.259101287836583
1999.0,67.0,0.0,-4.207804456136577
1999.0,72.0,0.0,-3.7299098036719283
1999.0,75.0,0.0,-3.475899376366189
1999.0,77.0,0.0,-3.279528572080151
1999.0,95.0,0.0,-1.3124604265110271
1999.0,98.0,0.0,-1.0419928533843446
1999.0,100.0,0.0,-0.9129737391819648
2000.0,11.0,0.0,-8.818298284200159
2000.0,12.0,0.0,-8.87386813535497
2000.0,14.0,0.0,-8.417347856446522
2000.0,22.0,0.0,-7.667042262046627
2000.0,30.0,0.0,-7.418580902748128
2000.0,35.0,0.0,-6.987881323461422
2000.0,39.0,0.0,-6.603216089463933
2000.0,41.0,0.0,-6.4340086634575675
2000.0,43.0,0.0,-6.263273270403473
2000.0,48.0,0.0,-5.907491113331804
2000.0,50.0,0.0,-5.753392975209535
2000.0,68.0,0.0,-4.106275453090066
2000.0,74.0,0.0,-3.577087663510509
2000.0,75.0,0.0,-3.461106634416064
2000.0,79.0,0.0,-3.0840171884215626
2000.0,81.0,0.0,-2.843303074625073
2000.0,84.0,0.0,-2.5027325920139947
1950.0,12.0,1.0,-7.332403206507076
1950.0,14.0,1.0,-7.033318501957483
1950.0,19.0,1.0,-6.359633870472449
1950.0,40.0,1.0,-5.423880589523383
1950.0,48.0,1.0,-4.702452308794645
1950.0,67.0,1.0,-3.199538992312059
1950.0,71.0,1.0,-2.8853006377883617
1950.0,72.0,1.0,-2.794114753744241
1950.0,79.0,1.0,-2.2407658908552373
1950.0,91.0,1.0,-1.3014165919869027
1950.0,95.0,1.0,-1.0757701676694849
1950.0,96.0,1.0,-1.056651103272249
1951.0,9.0,1.0,-7.52951246345541
1951.0,25.0,1.0,-6.192846606640679
1951.0,29.0,1.0,-6.181173322335955
1951.0,38.0,1.0,-5.636871769373574
1951.0,64.0,1.0,-3.3986007558148894
1951.0,66.0,1.0,-3.252587739353737
1951.0,70.0,1.0,-2.975713983240242
1951.0,81.0,1.0,-2.1030295645541117
1951.0,95.0,1.0,-1.0535031769811634
1952.0,2.0,1.0,-6.478573644256657
1952.0,25.0,1.0,-6.1972594600875786
1952.0,26.0,1.0,-6.228707022801694
1952.0,38.0,1.0,-5.66619771432893
1952.0,55.0,1.0,-4.062264668758689
1952.0,75.0,1.0,-2.5875109672521095
1952.0,77.0,1.0,-2.4252726361088905
1952.0,81.0,1.0,-2.1027756774178643
1952.0,92.0,1.0,-1.253527260492101
1953.0,1.0,1.0,-6.058887223425416
1953.0,8.0,1.0,-7.361885559071583
1953.0,16.0,1.0,-6.645391014514646
1953.0,17.0,1.0,-6.543112165394228
1953.0,25.0,1.0,-6.238388627087595
1953.0,28.0,1.0,-6.250235276065343
1953.0,52.0,1.0,-4.351613828265687
1953.0,64.0,1.0,-3.3887156041600996
1954.0,11.0,1.0,-7.6375664439136735
1954.0,13.0,1.0,-7.3067414209925925
1954.0,14.0,1.0,-7.109871463104271
